"SurveyID" "SiteCode" "SiteLongitude" "SiteLatitude" "coral_imputation" "algae_imputation" "CCA_imputation" "rubble_imputation" "micro_mats_imputation" "rock_imputation" "sand_imputation" "seagrass_imputation" "other_inverts_imputation"
"191" 4000695 "COR4" 146.26849 -16.78849 0.494845360824742 0.0206185567010309 0.144329896907216 0 0.0515463917525773 0.154639175257732 0.134020618556701 0 0
"192" 4000696 "COR4" 146.26849 -16.78849 0.45 0.04 0.08 0 0.16 0.21 0.06 0 0
"193" 4000697 "COR5" 146.26774 -16.78773 0.500770219913101 0.245231264393892 0.0887656474406772 0.0137052631577577 0.0393759896506718 0.0534138696463903 0.0488450604393999 0 0.000949936039853228
"194" 4000698 "COR5" 146.26774 -16.78773 0.515789473679053 0.368421052637895 0.0842105263149474 0.0210526315787368 0 0 0.0105263157893684 0 0
"195" 4000699 "COR6" 146.27118 -16.78387 0.491963149704672 0.207595295215515 0.0938626026898954 0.00736842105255788 0.0589995400515882 0.0956668430029306 0.0784539675934817 0 0.00182875746842466
"196" 4000700 "COR6" 146.27118 -16.78387 0.491963149704672 0.207595295215515 0.0938626026898954 0.00736842105255788 0.0589995400515882 0.0956668430029306 0.0784539675934817 0 0.00182875746842466
"197" 4000701 "COR7" 146.26511 -16.73392 0.498651034421767 0.244950836538533 0.0889519856139769 0.013684210526179 0.0395120565773577 0.0537381916535436 0.0485409963187886 0 0.000965247395166121
"198" 4000702 "COR7" 146.26511 -16.73392 0.498651034421767 0.244950836538533 0.0889519856139769 0.013684210526179 0.0395120565773577 0.0537381916535436 0.0485409963187886 0 0.000965247395166121
"199" 4000703 "COR8" 146.26677 -16.73186 0.498711034421767 0.244950836538533 0.0889519856139769 0.013684210526179 0.0395120565773577 0.0537381916535436 0.0484539860095103 0 0.000970349435982448
"200" 4000704 "COR8" 146.26677 -16.73186 0.498711034421767 0.244950836538533 0.0889519856139769 0.013684210526179 0.0395120565773577 0.0537381916535436 0.0484539860095103 0 0.000970349435982448
"201" 4000705 "COR9" 146.2678 -16.7296 0.498711034421767 0.244950836538533 0.0889519856139769 0.013684210526179 0.0395120565773577 0.0537381916535436 0.0484539860095103 0 0.000970349435982448
"202" 4000706 "COR9" 146.2678 -16.7296 0.498711034421767 0.244950836538533 0.0889519856139769 0.013684210526179 0.0395120565773577 0.0537381916535436 0.0484539860095103 0 0.000970349435982448
"203" 4000707 "QLD30" 146.09131 -17.2294 0.638682088042296 0.188929711761995 0.0260962148625998 0.0018096885069364 0.0501838245328331 0.0244867599724911 0.0456552639977776 0 0.00149827840233669
"204" 4000708 "QLD30" 146.09131 -17.2294 0.638682088042296 0.188929711761995 0.0260962148625998 0.0018096885069364 0.0501838245328331 0.0244867599724911 0.0456552639977776 0 0.00149827840233669
"205" 4000709 "QLD33" 146.07662 -17.20315 0.639093768266797 0.188477359525317 0.0256193909045257 0.00340945220181848 0.0439417459394075 0.0206198346826939 0.053570128674297 0 0.00152462333842448
"206" 4000710 "QLD33" 146.07662 -17.20315 0.639093768266797 0.188477359525317 0.0256193909045257 0.00340945220181848 0.0439417459394075 0.0206198346826939 0.053570128674297 0 0.00152462333842448
"207" 4000711 "QLD31" 146.09528 -17.22682 0.76 0.23 0.01 0 0 0 0 0 0
"208" 4000712 "QLD31" 146.09528 -17.22682 0.64008004064053 0.17894359271457 0.026296834562551 0.000534178302898132 0.0507878245328331 0.0323723905062008 0.0460527579793703 0 0.00149827840233669
"209" 4000713 "QLD32" 146.08918 -17.21662 0.643989135380812 0.188665283190566 0.0249972624816475 0.0018096885069364 0.0500984911994997 0.0198047177297918 0.0501356449501585 0 0.00164389064723464
"210" 4000714 "QLD32" 146.08918 -17.21662 0.643989135380812 0.188665283190566 0.0249972624816475 0.0018096885069364 0.0500984911994997 0.0198047177297918 0.0501356449501585 0 0.00164389064723464
"211" 4000715 "COR12" 145.8291 -15.9758 0.363831657069026 0.195264377205029 0.071465975611409 0.0146981924063336 0.0336214066963129 0.231345956442817 0.0813643748974396 0 0.00749116666702499
"212" 4000716 "COR14" 145.80432 -15.9609 0.4800000000288 0.0164516129009871 0.0987096774259226 0 0.0493548387129613 0.279677419316781 0.0658064516139484 0 0.0100000000006
"213" 4000717 "COR13" 145.81968 -15.96846 0.363099566843415 0.195387333696387 0.0722503747241524 0.0147395844579061 0.0332147400296462 0.234720320061709 0.0814670526189694 0 0.00748616666702499
"214" 4000718 "QLD28" 146.16255 -17.93784 0.181818181818182 0.474747474747475 0.0909090909090909 0 0.242424242424242 0 0 0 0.0101010101010101
"215" 4000719 "QLD28" 146.16255 -17.93784 0.43298969072165 0.268041237113402 0.0721649484536082 0 0.216494845360825 0 0.0103092783505155 0 0
"216" 4000720 "QLD51" 145.45076 -14.65706 0.141597339217366 0.293591458207842 0.0318994962401816 0 0.191887332787102 0.206890280311503 0.146890241669077 0 6.08333333357669e-05
"217" 4000721 "QLD51" 145.45076 -14.65706 0.141597339217366 0.293591458207842 0.0318994962401816 0 0.191887332787102 0.206890280311503 0.146890241669077 0 6.08333333357669e-05
"218" 4000722 "QLD52" 145.45049 -14.65528 0.140562537711603 0.290944721365742 0.0320302640558766 0 0.198614875831276 0.205901294690204 0.14714027517298 0 9.25000000037002e-05
"219" 4000723 "QLD52" 145.45049 -14.65528 0.140562537711603 0.290944721365742 0.0320302640558766 0 0.198614875831276 0.205901294690204 0.14714027517298 0 9.25000000037002e-05
"220" 4000724 "QLD47" 145.44327 -14.68708 0.541322314034936 0.074380165282077 0.037190082646089 0 0.111570247978671 0.086776859504174 0.12396694211996 0 0.024793388434093
"221" 4000725 "QLD47" 145.44327 -14.68708 0.682352941176471 0.247058823529412 0 0 0.0117647058823529 0 0.0352941176470588 0 0.0235294117647059
"222" 4000726 "QLD48" 145.44195 -14.68689 0.680739045708019 0.181680490923735 0.00440293327515996 0 0.0128141697246123 0.0134043678956174 0.0733221131398508 0 0.0551682652020379
"223" 4000727 "QLD48" 145.44195 -14.68689 0.769230769230769 0.0769230769230769 0 0 0 0 0.0769230769230769 0 0.0769230769230769
"224" 4000728 "QLD56" 145.45546 -14.64588 0.263888888888889 0.625 0 0 0.0138888888888889 0 0.0972222222222222 0 0
"225" 4000729 "QLD56" 145.45546 -14.64588 0.12 0.11 0.11 0 0.34 0.16 0.16 0 0
"226" 4000730 "QLD55" 145.45386 -14.6461 0.140454545455618 0 0.0101136363604045 0 0.6675000000267 0.0404545454516182 0.131477272705259 0 0.0100000000004
"227" 4000731 "QLD55" 145.45386 -14.6461 0.15 0 0.08 0 0.61 0.05 0.11 0 0
"228" 4000732 "QLD57" 145.45471 -14.64524 0.309859154929577 0.605633802816901 0 0 0 0.0140845070422535 0.0704225352112676 0 0
"229" 4000733 "QLD57" 145.45471 -14.64524 0.262799724847341 0.500615363027893 0.0188822787080637 0 0.0829431863027822 0.0396884772823122 0.0916494535498228 0 0.000218666666675414
"230" 4000734 "QLD46" 145.46565 -14.68717 0.342857142857143 0.485714285714286 0.0142857142857143 0 0.0142857142857143 0 0.142857142857143 0 0
"231" 4000735 "QLD46" 145.46565 -14.68717 0.397636189904272 0.341120203680432 0.0140348263327682 0 0.0365691228396694 0.0216674413522449 0.174327006663512 0 0.0171200532575356
"232" 4000736 "QLD49" 145.46565 -14.68279 0.604938271604938 0.0740740740740741 0 0 0 0 0.222222222222222 0 0.0987654320987654
"233" 4000737 "QLD49" 145.46565 -14.68279 0.526744585047486 0.176624343304588 0.00753560480522978 0 0.0192132158290037 0.0129986236617022 0.195869044565072 0 0.064635177192095
"234" 4000738 "QLD50" 145.44227 -14.66541 0.291666666666667 0.666666666666667 0 0 0 0 0.0416666666666667 0 0
"235" 4000739 "QLD50" 145.44227 -14.66541 0.287810368065097 0.471926691498061 0.00969151908807228 0.000266947368468658 0.0156544005174396 0.0694076859904781 0.0616002127362377 0 0.0144955499047949
"236" 4000740 "QLD45" 145.44413 -14.68924 0.54 0 0 0 0.14 0.24 0.08 0 0
"237" 4000741 "QLD45" 145.44413 -14.68924 0.586206896551724 0.35632183908046 0 0 0.0114942528735632 0.0229885057471264 0.0229885057471264 0 0
"238" 4000742 "QLD53" 145.4505 -14.65277 0.22 0 0.01 0 0.13 0.44 0.2 0 0
"239" 4000743 "QLD53" 145.4505 -14.65277 0.0909090909090909 0.670454545454545 0.0227272727272727 0 0.0681818181818182 0.0795454545454545 0.0681818181818182 0 0
"240" 4000744 "QLD53" 145.4505 -14.65277 0.168421052631579 0.463157894736842 0.0105263157894737 0 0.115789473684211 0.0210526315789474 0.221052631578947 0 0
"241" 4000745 "QLD53" 145.4505 -14.65277 0.0808080808080808 0 0.0808080808080808 0 0.444444444444444 0.282828282828283 0.111111111111111 0 0
"242" 4000746 "QLD43" 145.45921 -14.69473 0.125168910237305 0.477585263034557 0.0140167799964154 0 0.0849994188295474 0.0560515618521848 0.22423074728131 0 0.00181300831748919
"243" 4000747 "QLD43" 145.45921 -14.69473 0.125168910237305 0.477585263034557 0.0140167799964154 0 0.0849994188295474 0.0560515618521848 0.22423074728131 0 0.00181300831748919
"244" 4000748 "QLD44" 145.46617 -14.68942 0.313152173896869 0.0193478260898065 0.0580434782594196 0 0.193478260898065 0.125760869558742 0.290217391297098 0 0
"245" 4000749 "QLD44" 145.46617 -14.68942 0.131134020609179 0 0 0 0.242474226816973 0.151546391740608 0.474845360833239 0 0
"246" 4000750 "QLD44" 145.46617 -14.68942 0.268973734291858 0.143279963332419 0.0310628603421114 0 0.136220878795238 0.0874562571915521 0.327629051833994 0 0.00065843621399177
"247" 4000751 "QLD44" 145.46617 -14.68942 0.346666666666667 0.36 0.04 0 0 0 0.253333333333333 0 0
"248" 4000753 "QLD54" 145.44851 -14.65101 0.141256046071059 0.292069063732155 0.0317547350052603 0 0.195823065430489 0.206131601164038 0.146162155455962 0 0.000266646348313299
"249" 4000754 "QLD1" 153.4276 -27.93638 0 0.6831683168 0 0 0 0 0.3069306931 0 0.0099009901
"250" 4000755 "QLD9" 150.933697 -23.186976 0.0591133004926108 0.827586206896552 0.0394088669950739 0 0.0147783251231527 0.0591133004926108 0 0 0
"251" 4000756 "QLD9" 150.933697 -23.186976 0.42791732634261 0.350934999383427 0.0861825495323119 0 0.134965124741651 0 0 0 0
"252" 4000757 "QLD9" 150.933697 -23.186976 0.27319587628866 0.695876288659794 0.0309278350515464 0 0 0 0 0 0
"253" 4000758 "QLD7" 150.937484 -23.1957 0.111111111108889 0.333333333296667 0.020202020199798 0.535353535394646 0 0 0 0 0
"254" 4000759 "QLD7" 150.937484 -23.1957 0.459183673464592 0.112244897931122 0 0.428571428604286 0 0 0 0 0
"255" 4000760 "QLD8" 150.93451 -23.18833 0.107589658044884 0.652627189305939 0.0604670558801792 0 0.116763969998929 0 0 0 0.0625521267700683
"256" 4000761 "QLD8" 150.93451 -23.18833 0.342220361074346 0.602317141251686 0.00930578819971188 0 0.0184254606372721 0 0.00930578819971188 0 0.0184254606372721
"257" 4000762 "QLD8" 150.93451 -23.18833 0.234380610414434 0.631687612229767 0.00897666068007036 0 0.00879712746875621 0.00879712746875621 0.00879712746875621 0 0.0985637342694598
"258" 4000763 "QLD13" 150.92145 -23.16335 0.513761467889908 0.376146788990826 0 0 0.110091743119266 0 0 0 0
"259" 4000764 "QLD13" 150.92145 -23.16335 0.617647058823529 0.372549019607843 0 0 0.00980392156862745 0 0 0 0
"260" 4000765 "QLD13" 150.92145 -23.16335 0.566964285714286 0.392857142857143 0 0.00892857142857143 0 0 0.03125 0 0
"261" 4000766 "QLD10" 150.92335 -23.17116 0.313084112149533 0.52803738317757 0.0467289719626168 0 0.0934579439252336 0 0 0 0.0186915887850467
"262" 4000767 "QLD10" 150.92335 -23.17116 0.611116403126972 0.388883596873028 0 0 0 0 0 0 0
"263" 4000768 "QLD10" 150.92335 -23.17116 0.314606741573034 0.674157303370786 0.0112359550561798 0 0 0 0 0 0
"264" 4000769 "QLD14" 150.95608 -23.15684 0.112385433507333 0.653874430245496 0 0 0.0194089104544306 0.00970445522721528 0.204626770565525 0 0
"265" 4000770 "QLD14" 150.95608 -23.15684 0.291845493562232 0.553648068669528 0.0257510729613734 0 0.111587982832618 0.00858369098712446 0 0 0.00858369098712446
"266" 4000771 "QLD14" 150.95608 -23.15684 0.274509803921569 0.454901960784314 0.00784313725490196 0 0.196078431372549 0.00784313725490196 0.0392156862745098 0 0.0196078431372549
"267" 4000772 "QLD12" 150.95166 -23.16641 0.0495495495495495 0.518018018018018 0 0 0.027027027027027 0.036036036036036 0.225225225225225 0 0.144144144144144
"268" 4000773 "QLD12" 150.95166 -23.16641 0.356164383561644 0.461187214611872 0 0.0182648401826484 0.10958904109589 0 0.0547945205479452 0 0
"269" 4000774 "QLD12" 150.95166 -23.16641 0.511714464822447 0.228569189781736 0 0.0633129603483185 0.0783576241933852 0.00791412004353982 0.070796113463104 0 0.0393355273474694
"270" 4000775 "QLD15" 150.98134 -23.18711 0.374770877419712 0.49000742195594 0.016519543334465 0.0703105304337496 0.0360628500929365 0.0099602596017148 0.042428320910588 0 0.00968258063509405
"271" 4000776 "QLD15" 150.98134 -23.18711 0.374770877419712 0.49000742195594 0.016519543334465 0.0703105304337496 0.0360628500929365 0.0099602596017148 0.042428320910588 0 0.00968258063509405
"272" 4000777 "QLD6" 150.96855 -23.19801 0.638499774049744 0.0749359843371811 0 0.0319325199581809 0.0451875282387926 0.0150625094155919 0.19438168400051 0 0
"273" 4000778 "QLD6" 150.96855 -23.19801 0.551401869158878 0.088785046728972 0 0.233644859813084 0 0.0186915887850467 0.107476635514019 0 0
"274" 4000779 "QLD11" 150.92013 -23.17081 0.694736842105263 0.294736842105263 0 0.0105263157894737 0 0 0 0 0
"275" 4000780 "QLD11" 150.92013 -23.17081 0.581044176692596 0.265542168679872 0.0403212851400389 0.0167068273087539 0.0963855421787391 0 0 0 0
"276" 4000781 "QLD22" 146.2799 -18.13575 0.318562242582191 0.505625350453346 0.0122596296898458 0 0.0507595482796146 0 0.086088454748794 0 0.0280944796662745
"277" 4000782 "QLD22" 146.2799 -18.13575 0.335633802803356 0.476338028174763 0.0125352112701254 0 0.0877464788708775 0 0.0626760563406268 0 0.0250704225402507
"278" 4000783 "QLD22" 146.2799 -18.13575 0.293488372102935 0.615348837206154 0.0227906976702279 0 0.011395348840114 0 0.0341860465103419 0 0.0227906976702279
"279" 4000784 "QLD22" 146.2799 -18.13575 0.351470588217574 0.475588235333779 0 0 0.0288235294214412 0 0.115294117605765 0 0.0288235294214412
"280" 4000785 "QLD22" 146.2799 -18.13575 0.273835616402738 0.433150684934332 0.0254794520602548 0 0.0891780821908918 0 0.127397260301274 0 0.0509589041105096
"281" 4000786 "QLD22" 146.2799 -18.13575 0.329113924050633 0.531645569620253 0 0 0.0379746835443038 0 0.0886075949367089 0 0.0126582278481013
"282" 4000787 "QLD23" 146.20102 -18.04677 0.681818181818182 0.318181818181818 0 0 0 0 0 0 0
"283" 4000788 "QLD23" 146.20102 -18.04677 0.848101265822785 0.126582278481013 0 0 0.0126582278481013 0 0.0126582278481013 0 0
"284" 4000789 "QLD27" 146.20003 -18.03613 0.506849315068493 0.342465753424658 0.0410958904109589 0 0.0958904109589041 0 0.0136986301369863 0 0
"285" 4000790 "QLD27" 146.20003 -18.03613 0.461235778542085 0.375030173399187 0.0308928566662116 0 0.0657275771122278 0.00030199999999998 0.0695530290671067 0 0.000914958592132505
"286" 4000791 "QLD24" 146.20022 -18.03954 0.0256410256410256 0.67948717948718 0.0256410256410256 0 0 0 0.269230769230769 0 0
"287" 4000792 "QLD24" 146.20022 -18.03954 0.673913043478261 0.282608695652174 0.0217391304347826 0 0.0108695652173913 0 0 0 0.0108695652173913
"288" 4000793 "QLD26" 146.17934 -18.0375 0.3099999999907 0.427142857157186 0 0 0.0328571428590143 0 0.2299999999931 0 0
"289" 4000794 "QLD26" 146.17934 -18.0375 0.2700000000081 0.373111111081193 0 0 0 0 0.356888888910707 0 0
"290" 4000795 "QLD25" 146.1817 -18.0385 0.424242424242424 0.53030303030303 0.0303030303030303 0 0.0151515151515152 0 0 0 0
"291" 4000797 "QLD29" 146.44973 -17.77205 0.549131677129434 0.307351138854871 0.028845095896057 2.52631578907337e-05 0.0300664351793808 0.00429307512951729 0.107369008691233 0 0.00202889004177343
"292" 4000798 "QLD29" 146.44973 -17.77205 0.784810126582278 0.126582278481013 0 0 0 0 0.0886075949367089 0 0
"293" 4000799 "QLD29" 146.44973 -17.77205 0.549131677129434 0.307351138854871 0.028845095896057 2.52631578907337e-05 0.0300664351793808 0.00429307512951729 0.107369008691233 0 0.00202889004177343
"294" 4000800 "QLD29" 146.44973 -17.77205 0.347826086956522 0.463768115942029 0 0 0.0434782608695652 0 0.144927536231884 0 0
"295" 4000801 "MBMP1" 153.55097 -27.38898 0.03 0.5 0.12 0 0.25 0.08 0 0 0.02
"296" 4000802 "MBMP1" 153.55097 -27.38898 0.06 0.46 0.06 0 0.29 0.08 0 0 0.05
"297" 4000803 "MBMP10" 153.38356 -27.51784 0.343434343434343 0.0505050505050505 0 0 0.151515151515152 0.0303030303030303 0.404040404040404 0 0.0202020202020202
"298" 4000804 "MBMP10" 153.38356 -27.51784 0.17 0 0 0 0.17 0.04 0.62 0 0
"299" 4000807 "MBMP2" 153.52519 -27.41351 0.27 0.23 0.03 0 0.2 0.06 0.21 0 0
"300" 4000808 "MBMP2" 153.52519 -27.41351 0.27 0.27 0 0 0.27 0 0.19 0 0
"301" 4000809 "MBMP4" 153.37641 -27.49006 0.25 0 0 0 0.07 0.08 0.55 0 0.05
"302" 4000810 "MBMP4" 153.37641 -27.49006 0.43 0 0 0 0.09 0.01 0.47 0 0
"303" 4000811 "MBMP5" 153.437465 -27.40026 0 0.01 0 0 0.14 0.02 0.81 0 0.02
"304" 4000812 "MBMP6" 153.52683 -27.41422 0.22 0.34 0.05 0 0.26 0.07 0.03 0.01 0.02
"305" 4000813 "MBMP6" 153.52683 -27.41422 0.28 0.34 0.01 0 0.19 0.02 0.04 0 0.12
"306" 4000814 "MBMP7" 153.4379 -27.39602 0 0.15 0 0 0.3 0.08 0.43 0 0.04
"307" 4000815 "MBMP7" 153.4379 -27.39602 0.02 0.44 0 0 0.22 0.06 0.24 0 0.02
"308" 4000816 "MBMP9" 153.37385 -27.500581 0.111111111111111 0.121212121212121 0.0404040404040404 0 0.323232323232323 0.0808080808080808 0.313131313131313 0 0.0101010101010101
"309" 4000817 "MBMP9" 153.37385 -27.500581 0.12 0.1 0.01 0 0.33 0.14 0.3 0 0
"310" 4000818 "QLD34" 139.2713 -16.47914 0.357894736842105 0 0.0210526315789474 0 0.4 0.0315789473684211 0.178947368421053 0 0.0105263157894737
"311" 4000819 "QLD34" 139.2713 -16.47914 0.29 0.01 0.02 0 0.43 0.05 0.16 0 0.04
"312" 4000820 "QLD36" 139.4664 -16.42055 0.21 0 0 0 0.27 0.11 0.37 0 0.04
"313" 4000821 "QLD36" 139.4664 -16.42055 0.09 0 0.02 0 0.35 0.14 0.38 0 0.02
"314" 4000822 "QLD37" 139.63389 -16.41361 0.181818181818182 0 0.0606060606060606 0 0.181818181818182 0.0505050505050505 0.494949494949495 0 0.0303030303030303
"315" 4000823 "QLD37" 139.63389 -16.41361 0.11 0.07 0.06 0 0.15 0.04 0.51 0 0.06
"316" 4000824 "QLD38" 139.62931 -16.39255 0.07 0.13 0.06 0 0.18 0.08 0.44 0 0.04
"317" 4000825 "QLD38" 139.62931 -16.39255 0.13 0.14 0.05 0 0.23 0.06 0.38 0 0.01
"318" 4000826 "QLD40" 139.59747 -16.378 0.252525252525253 0 0.0202020202020202 0 0.353535353535354 0.222222222222222 0.151515151515152 0 0
"319" 4000827 "QLD40" 139.59747 -16.378 0.33 0.03 0.04 0 0.31 0.08 0.19 0 0.02
"320" 4000828 "QLD39" 139.59973 -16.38094 0.171717171717172 0.191919191919192 0.0202020202020202 0 0.232323232323232 0.212121212121212 0.161616161616162 0 0.0101010101010101
"321" 4000829 "QLD39" 139.59973 -16.38094 0.25 0.12 0.02 0 0.16 0.25 0.2 0 0
"322" 4000830 "QLD41" 139.42439 -16.28718 0.577319587628866 0 0 0 0.0309278350515464 0.175257731958763 0.195876288659794 0 0.0206185567010309
"323" 4000831 "QLD41" 139.42439 -16.28718 0.383838383838384 0 0 0 0.0505050505050505 0.121212121212121 0.414141414141414 0 0.0303030303030303
"324" 4000832 "QLD42" 139.25151 -16.23366 0.430352260973168 0.0757234182299182 0.00238561278418863 0.000310606060606044 0.10545324235482 0.0966168475809374 0.28107893718533 0 0.0275438410456531
"325" 4000833 "QLD42" 139.25151 -16.23366 0.430352260973168 0.0757234182299182 0.00238561278418863 0.000310606060606044 0.10545324235482 0.0966168475809374 0.28107893718533 0 0.0275438410456531
"326" 4000834 "QLD2" 153.11399 -26.36056 0.21 0.5 0.02 0 0.04 0 0 0 0.23
"327" 4000835 "QLD2" 153.11399 -26.36056 0.157016978437033 0.517897610124693 0.019748053382834 0 0.0545785572743349 0.0110799176634051 0.0339845154626582 0 0.200243350952057
"328" 4000836 "QLD3" 153.08292 -26.35399 0.02 0.71 0 0 0.01 0 0.04 0 0.22
"329" 4000837 "QLD21" 148.26147 -19.9783 0.329787234042553 0.531914893617021 0 0 0 0 0.138297872340426 0 0
"330" 4000838 "QLD21" 148.26147 -19.9783 0.824175824175824 0.142857142857143 0 0 0 0 0.032967032967033 0 0
"331" 4000839 "QLD21" 148.26147 -19.9783 0.354838709677419 0.32258064516129 0 0 0.0161290322580645 0 0.306451612903226 0 0
"332" 4000844 "QLD35" 148.90631 -20.08833 0.61398667140653 0.256172343113853 0.00595868213298897 0.00132089124404234 0.0464360483583639 0.00911900616306769 0.0514473121776819 0 0.0320499762237064
"333" 4000845 "QLD35" 148.90631 -20.08833 0.61398667140653 0.256172343113853 0.00595868213298897 0.00132089124404234 0.0464360483583639 0.00911900616306769 0.0514473121776819 0 0.0320499762237064
"334" 4000846 "QLD17" 148.87646 -20.07899 0.61398667140653 0.25350819897076 0.00573645991076675 0.00132089124404234 0.0469133442767452 0.00911900616306769 0.0515238944561629 0 0.0316250587563205
"335" 4000847 "QLD17" 148.87646 -20.07899 0.61398667140653 0.25350819897076 0.00573645991076675 0.00132089124404234 0.0469133442767452 0.00911900616306769 0.0515238944561629 0 0.0316250587563205
